ALERT,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP,SAR,record_id
1,1,90500.0,4,750,RI,14,206.94,2897.16, ,6,2,1,421.03,2,4,5399.25,2502.09,1,1,1,2527.39,4,14000,1,3,0,6,1,0,0,85436641
1,0,70100.0,32,737,MA,27,10.31,278.37,plastic replace   statement,15,4,0,43.68,2,3,278.37,0.0,0,1,1,44.1,0,11000,1,4,0,8,0,0,0,29402726
1,2,39800.0,32,704,NY,21,236.44,4965.24,  transfer card replace,11,2,0,474.6,0,2,4965.24,0.0,0,1,1,25.31,2,17000,1,3,0,7,1,0,0,31765335
1,3,70600.0,2,693,NH,41,0.0,0.0, ,19,2,1,0.0,0,4,2650.11,2650.11,1,1,1,2650.11,4,22000,1,2,1,6,2,0,1,70289020
1,0,35700.0,32,692,NY,5,108.51,542.55,  statement late payment statement,4,0,0,0.0,0,2,542.55,0.0,0,1,1,39.64,0,7000,1,5,0,5,2,0,0,04336047
1,0,72300.0,28,647,NJ,1,623.04,623.04,  late payment password change statement,1,0,0,0.0,0,5,623.04,0.0,0,1,1,47.77,0,6000,0,3,0,9,1,0,0,97940402
1,2,9600.0,9,660,MA,5,12.62,63.1,password change card replace transfer statement,4,0,0,0.0,0,2,60.0,0.0,0,1,1,36.88,0,6000,0,5,0,6,0,0,0,44695097
1,1,21500.0,12,671,MA,9,22.49,202.41,statement    ,4,1,0,21.84,1,3,373.08,170.67,1,1,1,238.36,0,18000,1,2,1,6,2,0,0,97923837
1,3,191100.0,12,727,PA,209,1141.04,238477.36, ,94,29,6,33018.22,15,2,238477.36,0.0,0,1,1,58.04,2,13000,1,2,0,3,1,0,0,19206591
1,1,35800.0,71,698,CT,39,340.22,13268.58,change request card replace change request atm limit,14,7,0,2404.15,2,3,2753.01,0.0,0,1,1,60.03,3,9000,0,3,0,93,0,0,1,77622186
1,2,15300.0,22,735,NY,0,49.79,0.0,card replace password change plastic replace,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,14000,1,2,0,5,1,0,0,80757221
1,1,26500.0,10,691,NJ,15,116.36,1745.4, ,7,3,1,349.82,1,6,1745.4,0.0,0,1,1,39.72,6,11000,0,3,0,6,1,0,0,30371578
1,2,53000.0,56,721,NY,20,31.15,623.0,change request customer call late payment,9,3,0,92.7,3,3,623.0,0.0,0,1,1,55.17,1,11000,0,4,0,6,2,0,0,58915586
1,4,43400.0,8,581,MA,22,99.8,2195.6, ,10,1,0,100.3,1,3,2195.6,0.0,0,1,1,34.16,0,12000,1,2,1,8,1,0,0,60608222
1,1,41900.0,7,682,MA,32,82.08,2626.56,billing address late payment billing address,11,1,0,82.81,0,3,1113.14,0.0,0,1,1,21.1,0,12000,1,2,0,10,2,0,0,57363381
1,3,40900.0,9,703,NJ,34,87.38,2970.92, ,13,4,0,351.68,3,3,2970.92,0.0,0,1,1,93.39,3,7000,0,8,0,5,1,0,0,37844279
1,2,27300.0,3,710,CT,23,69.66,1602.18,late payment plastic replace late payment,15,4,1,279.63,0,5,120.03,0.0,0,1,1,47.6,4,11000,0,4,0,8,2,0,0,54013867
1,0,34500.0,14,769,RI,29,30.61,887.69, ,15,1,0,30.18,1,5,3493.01,2605.32,1,2,1,2656.35,5,14000,1,5,0,11,0,0,0,82617432
1,1,59200.0,19,745,CT,5,66.79,333.95,card replace billing address customer call,4,1,0,66.39,0,2,333.95,0.0,0,1,1,32.42,0,10000,1,0,0,4,2,0,0,95141262
1,3,148400.0,10,696,PA,67,180.76,12110.92,billing address card replace password change moneyorder payment,32,7,1,1243.2,4,2,605.55,0.0,0,1,1,64.0,2,12000,1,3,0,4,1,0,0,11632697
1,1,32700.0,14,705,MA,28,248.22,6950.16, ,14,1,1,258.0,0,3,6950.16,0.0,0,1,1,60.77,2,14000,1,3,0,14,1,0,0,16713954
1,1,45500.0,8,800,PA,7,427.33,2991.31,customer call customer call   statement,3,0,0,0.0,0,5,2178.38,0.0,0,1,1,61.83,0,19000,0,5,0,6,1,0,0,19127981
1,2,4500.0,77,618,RI,9,118.52,1066.68,late payment billing address change request statement,4,0,0,0.0,0,2,60.0,0.0,0,1,1,55.04,0,12000,1,3,0,7,1,0,0,26186837
1,0,6700.0,4,634,NJ,1,0.62,0.62,statement plastic replace statement,1,0,0,0.0,0,5,60.0,59.38,1,3,1,141.87,0,9000,1,4,1,11,0,0,0,70934674
1,1,27600.0,75,744,MA,9,34.3,308.7,billing address transfer password change moneyorder payment,2,0,0,0.0,0,4,2771.73,2463.03,1,2,1,2511.3,4,11000,1,3,0,9,2,0,0,16363729
1,3,128500.0,2,640,NY,1,26.88,26.88, ,1,0,0,0.0,0,2,60.0,33.12,1,1,1,78.48,0,17000,1,1,0,9,0,0,0,83207985
1,2,55700.0,12,770,RI,4,89.34,357.36,change request transfer billing address statement,2,0,0,0.0,0,5,60.0,0.0,0,1,1,38.88,0,10000,0,2,0,9,1,0,0,48843621
1,2,139400.0,16,725,NJ,2,250.75,501.5,card replace billing address statement atm limit,1,0,0,0.0,0,6,3186.77,2685.27,1,1,1,2720.88,6,9000,0,3,0,7,0,0,1,37210685
1,0,30100.0,18,749,VT,1,107.59,107.59, ,1,0,0,0.0,0,2,107.59,0.0,0,1,1,59.47,0,12000,0,3,0,3,3,0,0,61737568
1,1,111500.0,25,627,NJ,156,48.17,7514.52,billing address   password change atm limit,69,12,3,581.31,3,4,2751.42,0.0,0,1,1,105.18,4,14000,0,4,0,3,1,0,0,60876541
1,2,43800.0,10,735,NY,38,2.5,95.0,statement   transfer,12,6,0,13.8,3,7,95.0,0.0,0,1,1,51.03,0,14000,1,9,0,8,1,0,0,51266172
1,1,33200.0,15,706,NY,4,318.96,1275.84, ,2,0,0,0.0,0,3,1275.84,0.0,0,1,1,55.87,0,14000,0,2,0,8,2,0,0,49868624
1,1,100800.0,17,699,CT,32,272.21,8710.72, ,21,2,0,545.34,2,3,12829.42,4118.7,1,1,1,4160.96,3,12000,0,4,0,6,0,0,0,10332791
1,1,67300.0,4,716,CT,19,64.4,1223.6,card replace billing address plastic replace,5,2,2,134.0,1,3,1223.6,0.0,0,1,1,53.98,2,16000,1,3,0,13,1,0,0,88212727
1,1,54700.0,17,725,ME,4,324.25,1297.0,card replace billing address plastic replace statement,1,0,0,0.0,0,8,1297.0,0.0,0,1,1,65.77,0,15000,1,1,0,10,0,0,0,20406103
1,2,22400.0,3,744,NJ,22,64.55,1420.1,statement   billing address,9,2,1,109.27,2,5,1420.1,0.0,0,1,1,18.26,0,14000,0,1,0,6,1,0,0,36728544
1,2,11100.0,27,697,CT,4,535.42,2141.68, ,3,0,0,0.0,0,3,2141.68,0.0,0,1,1,33.73,0,7000,1,2,0,2,0,0,0,10763352
1,0,65000.0,12,635,NY,52,7.14,371.28, ,22,5,1,36.84,2,2,371.28,0.0,0,1,1,103.77,0,13000,1,4,0,11,0,0,0,96347385
1,1,24400.0,43,714,MA,5,85.85,429.25,  change request late payment moneyorder payment,3,0,0,0.0,0,2,2786.25,2357.0,1,1,1,2405.37,2,15000,0,2,0,6,1,0,1,98115928
1,0,10800.0,3,690,NY,1,40.98,40.98,late payment password change statement,0,0,0,0.0,0,5,60.0,19.02,1,1,1,66.83,0,15000,1,4,0,5,1,0,0,97135224
1,2,,3,694,NH,29,156.34,4533.86,plastic replace card replace  ,13,3,0,467.37,1,7,4533.86,0.0,0,1,1,57.94,7,12000,0,6,0,6,2,0,0,22626520
1,4,13800.0,42,660,NY,0,0.0,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,2,1,60.0,0,23000,1,3,1,5,2,0,0,44916289
1,2,32900.0,72,780,CT,21,273.33,5739.93,  transfer statement,4,2,1,555.39,1,6,5739.93,0.0,0,1,1,26.44,6,6000,1,2,0,6,0,0,0,90998258
1,1,77000.0,7,693,MA,7,0.0,0.0,statement customer call  ,4,1,1,0.0,0,7,60.0,60.0,1,1,1,60.0,0,12000,1,3,0,11,1,0,0,86517469
1,0,54900.0,14,754,MA,35,35.92,1257.2, ,18,4,0,141.2,1,2,62.86,0.0,0,1,1,57.93,0,12000,1,3,0,6,1,0,0,96362652
1,2,33700.0,29,756,PA,0,55.43,0.0,"change request plastic replace transfer lost cardrefund requested. supply additional details, call back",0,0,0,0.0,0,3,2644.55,2644.55,1,1,1,2644.55,3,9000,0,3,0,5,2,0,0,63169395
1,1,39500.0,4,663,MA,20,166.48,3329.6, ,11,0,0,0.0,0,3,166.48,0.0,0,1,1,57.79,0,16000,1,3,0,6,1,0,0,82044090
1,0,19100.0,21,729,MA,3,90.37,271.11,plastic replace card replace late payment statement,1,0,0,0.0,0,6,60.0,0.0,0,1,1,77.78,0,9000,1,2,0,11,3,0,0,67080738
1,0,53100.0,31,711,CT,64,61.64,3944.96, ,19,8,2,467.58,5,3,197.25,0.0,0,1,1,45.21,3,13000,0,4,0,7,0,0,0,64886050
1,1,6000.0,21,703,CT,1,182.23,182.23, ,1,0,0,0.0,0,3,60.0,0.0,0,1,1,49.18,0,7000,0,4,0,2,0,0,0,70422135
1,0,22600.0,18,739,CT,9,85.32,767.88,password change card replace transfer withdraw limit,5,0,0,0.0,0,3,2808.74,2040.86,1,1,1,2125.87,3,14000,0,0,0,12,1,0,0,02970368
1,1,,9,724,MA,23,16.64,382.72, ,11,3,2,56.0,2,2,2807.44,2424.72,1,1,1,2462.3,2,9000,1,2,0,10,5,0,0,19224329
1,1,8800.0,22,717,MA,1,1.94,1.94, ,1,0,0,0.0,0,5,60.0,58.06,1,2,1,90.93,0,11000,1,5,0,4,1,0,0,25047397
1,1,73800.0,29,720,NJ,69,233.63,16120.47,card replace late payment card replace moneyorder,29,4,1,936.91,2,2,16120.47,0.0,0,1,1,31.09,2,16000,1,1,0,9,1,0,0,79991275
1,2,27400.0,41,692,NJ,19,89.65,1703.35,change request card replace card replace,9,4,1,358.37,3,3,1703.35,0.0,0,1,1,46.87,3,11000,1,2,0,14,2,0,0,87413498
1,3,29100.0,6,684,PA,31,195.7,6066.7, ,15,0,0,0.0,0,7,6066.7,0.0,0,1,1,54.13,0,14000,0,4,0,9,1,0,0,07888204
1,1,14400.0,23,703,MA,9,19.21,172.89,billing address statement statement,6,2,1,29.76,0,5,176.05,3.16,1,2,1,45.61,0,17000,1,3,0,10,2,0,0,14427875
1,1,71600.0,5,716,ME,4,54.13,216.52,billing address customer call   statement,4,0,0,0.0,0,4,216.52,0.0,0,1,1,40.53,0,9000,0,2,0,8,0,0,0,18182698
1,1,76200.0,15,747,MA,3,3.19,9.57, ,2,0,0,0.0,0,3,60.0,50.43,1,3,1,90.31,0,12000,0,5,0,8,2,0,0,89596355
1,1,63000.0,6,697,NY,46,79.93,3676.78, ,23,7,0,549.85,5,5,3676.78,0.0,0,1,1,70.2,5,10000,0,5,0,9,1,0,0,68288075
1,1,28000.0,8,695,CT,5,19.35,96.75,plastic replace customer call billing address statement,2,0,0,0.0,0,3,96.75,0.0,0,1,1,86.26,0,9000,1,3,0,5,1,0,0,15348246
1,1,34000.0,16,732,ME,47,12.29,577.63,statement plastic replace change request,27,2,0,24.62,2,3,577.63,0.0,0,1,1,20.32,0,9000,0,3,0,1,1,0,0,46154716
1,3,71600.0,7,747,CT,18,14.77,265.86, ,9,2,0,29.06,0,3,265.86,0.0,0,1,1,34.33,0,9000,1,6,0,7,0,0,0,75357423
1,1,59200.0,5,678,ME,20,882.72,17654.4,change request   statement atm limit,8,6,1,5332.4,3,3,17654.4,0.0,0,1,1,30.01,3,11000,1,3,0,5,0,0,1,25254268
1,2,23100.0,1,690,RI,3,9.03,27.09, ,1,0,0,0.0,0,5,60.0,32.91,1,1,1,62.89,0,24000,0,3,0,7,0,0,0,33389531
1,0,70500.0,15,751,NY,4,0.89,3.56,transfer plastic replace customer call,3,0,0,0.0,0,3,60.0,56.44,1,1,1,82.05,2,9000,1,2,0,13,0,0,0,31557747
1,1,98800.0,5,694,NY,192,25.4,4876.8,billing address   billing address,90,14,4,419.4,6,3,4876.8,0.0,0,1,1,9.59,3,10000,1,1,0,11,2,0,0,98878454
1,1,17800.0,33,700,RI,0,182.44,0.0,statement billing address password change,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,24000,0,3,0,5,0,0,0,69392279
1,2,12700.0,13,677,CT,1,245.78,245.78,change request card replace change request statement,1,0,0,0.0,0,2,245.78,0.0,0,1,1,41.88,0,8000,0,2,1,8,1,0,0,43293128
1,3,102100.0,87,710,ME,41,51.85,2125.85, ,21,2,0,103.94,1,5,2125.85,0.0,0,1,1,56.91,2,20000,1,2,0,12,0,0,0,04819668
1,2,31100.0,24,737,MA,3,208.67,626.01,statement billing address card replace withdraw limit,1,2,2,428.0,2,3,3404.89,2778.88,1,1,1,2834.3,3,21000,1,3,0,5,1,0,1,72566487
1,3,78700.0,60,662,NY,17,481.77,8190.09,card replace change request statement atm limit,12,1,0,479.84,0,7,11136.87,2946.78,1,1,1,2975.62,7,12000,1,2,0,6,2,0,1,75623921
1,0,24200.0,86,767,PA,9,3.71,33.39, ,5,2,0,7.04,1,3,60.0,26.61,1,1,1,62.5,0,15000,1,0,0,7,1,0,0,01724553
1,4,30600.0,9,757,NY,8,580.11,4640.88,card replace plastic replace   overseas atm,5,1,1,595.0,0,4,4640.88,0.0,0,1,1,57.53,4,10000,1,2,0,2,2,0,0,11398915
1,1,33900.0,2,746,PA,7,6.51,45.57,plastic replace late payment late payment,3,1,0,6.26,0,3,60.0,14.43,1,3,1,54.02,0,15000,0,1,0,7,0,0,0,72728844
1,0,10700.0,21,740,NJ,3,598.03,1794.09, ,1,0,0,0.0,0,6,2614.04,819.95,1,1,1,871.29,6,13000,0,5,0,6,1,0,0,79339782
1,1,54500.0,3,685,RI,37,112.33,4156.21, ,22,3,1,328.26,2,3,4156.21,0.0,0,1,1,64.72,3,10000,1,2,0,7,1,0,0,00825188
1,0,91000.0,37,683,MA,76,567.04,43095.04, ,37,5,0,2848.1,1,5,43095.04,0.0,0,1,1,25.63,5,10000,0,3,0,9,0,0,1,19081644
1,2,54900.0,4,736,MA,18,139.44,2509.92, ,10,6,0,840.24,3,6,3791.44,1281.52,1,1,1,1361.47,6,12000,0,1,0,6,0,0,0,71052260
1,1,17900.0,16,739,RI,5,103.69,518.45,card replace   statement,3,1,0,103.13,1,4,518.45,0.0,0,1,1,38.64,0,11000,1,2,0,8,1,0,0,66411982
1,0,40700.0,35,716,RI,6,32.26,193.56,late payment change request billing address,4,1,0,32.17,1,3,193.56,0.0,0,1,1,28.28,0,11000,0,1,0,6,1,0,0,23537312
1,0,49500.0,10,692,NJ,8,292.57,2340.56,customer call customer call customer call,4,1,1,255.0,1,3,2340.56,0.0,0,1,1,70.77,2,14000,1,4,0,4,1,0,0,80825355
1,2,34900.0,13,730,NY,12,608.86,7306.32, ,8,1,1,624.0,0,4,7306.32,0.0,0,1,1,40.04,4,12000,0,6,0,5,3,0,0,92073777
1,0,41000.0,6,735,MA,0,115.58,0.0,customer call billing address transfer,0,0,0,0.0,0,5,60.0,60.0,1,1,1,60.0,0,10000,1,1,0,1,1,0,0,39201549
1,4,81700.0,15,690,NY,16,25.83,413.28,password change password change change request,7,2,0,50.92,1,5,60.0,0.0,0,1,1,46.83,0,12000,1,0,0,3,0,0,0,68652444
1,1,41400.0,11,704,NY,29,29.72,861.88,billing address customer call change request,13,4,0,121.92,2,5,861.88,0.0,0,1,1,58.53,1,9000,1,6,0,8,1,0,0,65867372
1,3,15600.0,49,692,NY,13,50.45,655.85, ,10,1,0,50.98,0,3,60.0,0.0,0,1,1,83.57,0,12000,0,4,0,6,0,0,0,04045113
1,0,53500.0,63,694,PA,4,4.47,17.88,  transfer card replace,2,3,0,13.56,2,4,60.0,42.12,1,1,1,120.21,0,18000,0,1,0,7,1,0,0,43775846
1,1,16200.0,85,667,MA,10,163.9,1639.0, ,8,3,0,494.46,1,4,1639.0,0.0,0,1,1,68.15,4,11000,1,3,0,14,3,0,0,78859586
1,0,37500.0,22,724,NY,1,28.22,28.22, ,0,0,0,0.0,0,3,60.0,31.78,1,3,1,78.33,0,9000,0,3,0,10,0,0,0,97344291
1,0,22600.0,16,696,NY,26,122.87,3194.62,late payment statement late payment moneyorder payment,15,6,0,737.7,3,3,3194.62,0.0,0,1,1,90.74,3,11000,1,3,1,3,1,0,0,95427787
1,0,27200.0,33,724,NY,27,77.41,2090.07, ,17,2,0,153.14,2,3,2090.07,0.0,0,1,1,72.61,0,11000,0,7,0,9,2,0,0,06096671
1,3,49200.0,1,728,RI,33,180.27,5948.91, ,16,2,0,359.68,1,3,297.45,0.0,0,1,1,54.62,3,10000,0,3,0,7,0,0,0,75170892
1,0,32100.0,20,657,RI,27,2.39,64.53,customer call plastic replace password change,13,5,1,10.16,2,9,64.53,0.0,0,1,1,39.23,0,14000,1,6,0,6,3,0,0,42939812
1,2,85900.0,9,774,NY,119,419.14,49877.66, ,56,14,3,5930.66,5,4,49877.66,0.0,0,1,1,94.79,4,16000,1,4,0,11,1,0,1,57287282
1,2,276300.0,4,682,MA,160,127.44,20390.4,billing address change request statement moneyorder,70,16,1,2035.35,7,4,21526.88,1136.48,1,1,1,1201.31,4,20000,0,7,0,8,0,0,1,83802613
1,0,99500.0,52,736,CT,171,1200.65,205311.15,"billing address change request plastic replace lost cardrefund requested. supply additional details, call back",92,16,5,19475.57,9,2,205311.15,0.0,0,1,1,60.17,2,9000,0,3,0,10,0,0,0,69428919
1,2,35400.0,2,684,RI,34,298.27,10141.18,card replace billing address statement atm limit,13,5,0,1513.05,2,5,12759.22,2618.04,1,2,1,2667.3,5,11000,0,2,0,10,0,0,0,96173481
1,0,12200.0,8,771,CT,2,17.37,34.74,password change billing address billing address,0,0,0,0.0,0,4,60.0,25.26,1,1,1,68.22,0,15000,0,4,0,8,1,0,0,96545376
1,1,7800.0,15,723,MA,1,355.37,355.37, ,0,0,0,0.0,0,6,651.29,295.92,1,1,1,337.53,1,14000,1,1,0,8,2,0,0,99426169
1,2,71700.0,3,630,ME,29,7.98,231.42, ,18,1,0,7.65,0,4,231.42,0.0,0,1,1,40.56,0,8000,0,5,0,8,2,0,0,67372610
1,1,70500.0,49,702,NJ,7,13.08,91.56, ,3,0,0,0.0,0,3,60.0,0.0,0,1,1,53.36,0,8000,0,4,0,13,1,0,0,33021396
1,2,85600.0,9,725,ME,11,81.03,891.33, ,8,3,0,241.56,2,4,891.33,0.0,0,1,1,83.57,2,10000,1,1,0,15,0,0,0,71588957
1,1,47400.0,13,712,VT,19,314.49,5975.31,statement customer call change request,12,1,1,302.0,0,4,5975.31,0.0,0,1,1,125.68,4,19000,0,3,0,8,1,0,0,12892223
1,0,17700.0,8,750,ME,7,39.65,277.55, ,3,1,0,40.55,1,5,461.31,183.76,1,1,1,226.4,1,10000,1,4,0,8,1,0,0,94028396
1,2,60400.0,4,649,NY,56,58.6,3281.6, ,33,2,0,116.28,1,3,3281.6,0.0,0,1,1,40.35,0,14000,1,2,0,5,0,0,0,38289230
1,2,22300.0,44,752,NJ,6,18.84,113.04, ,3,1,1,15.0,1,6,113.04,0.0,0,1,1,40.27,0,15000,0,3,0,7,0,0,0,08413318
1,1,73300.0,2,757,NY,71,630.02,44731.42,change request transfer late payment withdraw limit,32,6,2,3725.88,2,2,44731.42,0.0,0,1,1,60.24,2,14000,1,5,0,6,2,0,1,89516013
1,2,85000.0,14,800,PA,51,264.65,13497.15, ,19,4,0,1059.28,3,5,13497.15,0.0,0,1,1,50.02,5,17000,1,4,0,4,1,0,0,86977159
1,0,94700.0,5,703,CT,62,11.34,703.08, ,26,3,1,32.8,3,3,703.08,0.0,0,1,1,97.52,0,12000,0,2,0,8,0,0,0,38187969
1,3,18700.0,9,677,RI,18,113.88,2049.84,statement transfer billing address,7,1,0,113.76,0,3,2049.84,0.0,0,1,1,27.91,0,13000,0,3,1,7,0,0,0,76547132
1,3,10100.0,61,690,CT,14,75.86,1062.04, ,7,0,0,0.0,0,6,1062.04,0.0,0,1,1,73.79,0,15000,1,1,0,8,2,0,0,65289892
1,3,45500.0,2,658,NY,61,277.52,16928.72,password change change request statement cash,32,3,1,854.98,1,2,8060.82,0.0,0,1,1,45.65,2,12000,0,5,0,9,1,0,0,92610347
1,1,33900.0,36,684,MA,42,56.48,2372.16,billing address statement statement,22,2,0,112.04,1,6,118.61,0.0,0,1,1,48.18,2,10000,0,2,0,7,2,0,0,93108000
1,1,24600.0,9,746,ME,13,49.1,638.3, ,5,0,0,0.0,0,2,638.3,0.0,0,1,1,39.06,0,12000,1,1,0,5,1,0,0,87747324
1,1,10900.0,6,707,MA,5,32.11,160.55,  change request  ,2,1,0,31.49,0,4,160.55,0.0,0,1,1,105.43,0,7000,1,2,0,6,0,0,0,89201717
1,0,74400.0,11,749,PA,0,29.48,0.0, ,0,0,0,0.0,0,4,60.0,60.0,1,1,1,60.0,0,11000,1,8,0,7,2,0,0,18448146
1,0,45600.0,46,681,NY,6,68.45,410.7,change request password change password change,4,2,1,126.06,0,2,410.7,0.0,0,1,1,74.24,1,7000,1,5,0,9,2,0,0,24661497
1,2,24300.0,11,718,NJ,14,31.38,439.32,password change password change  ,10,0,0,0.0,0,2,645.59,206.27,1,4,1,236.64,2,10000,0,4,0,7,0,0,0,13945021
1,1,18000.0,1,681,NY,8,33.82,270.56, ,3,2,0,70.06,0,2,3080.05,2809.49,1,2,1,2902.95,2,11000,1,3,0,2,2,0,1,11879606
1,2,38600.0,20,728,ME,36,32.93,1185.48, ,17,5,2,149.56,1,4,2558.21,1372.73,1,2,1,1419.02,4,10000,0,3,1,9,0,0,0,62746525
1,2,56900.0,10,739,NJ,4,1.87,7.48,plastic replace card replace customer call,3,0,0,0.0,0,5,60.0,52.52,1,2,1,73.18,0,11000,1,5,0,6,2,0,1,27189308
1,1,18900.0,15,668,NY,2,39.28,78.56,late payment card replace billing address statement,2,0,0,0.0,0,2,78.56,0.0,0,1,1,31.96,0,13000,0,3,0,7,4,0,0,07330049
1,1,74400.0,3,720,CT,5,1.62,8.1,change request billing address card replace atm denied,3,0,0,0.0,0,4,2764.28,2756.18,1,1,1,2805.88,4,9000,1,6,0,8,0,0,0,96346491
1,2,127800.0,4,761,ME,95,97.11,9225.45,customer call late payment billing address,48,5,2,475.08,3,3,461.27,0.0,0,1,1,32.33,3,9000,0,4,0,5,2,0,0,87029863
1,0,8100.0,2,704,MA,11,313.95,3453.45, ,3,1,1,303.0,0,6,3453.45,0.0,0,1,1,35.63,6,8000,1,2,0,14,2,0,0,44228599
1,1,41100.0,16,672,ME,64,203.11,12999.04,"plastic replace billing address password change lost cardrefund requested. supply additional details, call back",29,4,1,801.34,3,8,12999.04,0.0,0,1,1,21.65,8,6000,1,2,0,8,2,0,0,46765779
1,2,9800.0,45,724,CT,1,52.4,52.4, ,1,0,0,0.0,0,5,60.0,7.6,1,1,1,65.54,0,14000,1,2,0,6,0,0,0,40733313
1,1,33900.0,46,738,MA,21,110.97,2330.37, ,11,4,1,422.2,1,3,2330.37,0.0,0,1,1,45.41,3,17000,0,4,0,5,0,0,0,32550561
1,1,37500.0,27,733,MA,3,54.84,164.52,card replace card replace plastic replace statement,3,0,0,0.0,0,7,60.0,0.0,0,1,1,28.28,0,12000,1,2,0,6,2,0,0,55664956
1,2,10600.0,4,729,NY,6,0.0,0.0,statement password change transfer,4,1,0,0.0,0,3,60.0,60.0,1,3,1,60.0,0,16000,1,2,0,7,0,0,0,73449046
1,0,56700.0,15,758,MA,49,145.09,7109.41, ,26,10,2,1418.72,6,4,7109.41,0.0,0,1,1,31.07,4,11000,1,3,0,9,2,0,1,74806543
1,1,62100.0,3,703,MA,58,50.63,2936.54, ,21,5,2,270.15,2,4,2936.54,0.0,0,1,1,42.45,3,15000,1,3,0,6,2,0,0,59087781
1,2,13500.0,28,699,RI,2,349.98,699.96, ,0,0,0,0.0,0,6,60.0,0.0,0,1,1,49.33,0,10000,0,5,0,7,0,0,0,26601872
1,3,63300.0,15,669,MA,3,8.44,25.32,change request password change late payment,2,0,0,0.0,0,4,60.0,34.68,1,2,1,89.9,0,7000,0,2,0,7,1,0,0,12696331
1,1,2200.0,7,713,RI,0,200.4,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,3,1,60.0,0,15000,1,1,0,7,1,0,1,33549994
1,0,32000.0,36,757,PA,14,101.09,1415.26,change request change request change request,7,2,1,190.21,1,2,70.76,0.0,0,1,1,59.26,0,18000,1,4,1,8,0,0,0,71316438
1,0,69100.0,13,690,NY,9,30.32,272.88,plastic replace late payment customer call statement,5,0,0,0.0,0,5,272.88,0.0,0,1,1,56.59,0,10000,0,3,0,5,1,0,0,00451467
1,0,21400.0,71,733,ME,5,7.99,39.95, ,1,2,0,15.4,1,9,60.0,20.05,1,2,1,46.38,0,5000,1,4,0,6,0,0,0,92927748
1,1,140800.0,2,652,CT,5,107.79,538.95, ,1,1,1,128.0,1,4,538.95,0.0,0,1,1,11.88,1,16000,0,8,0,3,0,0,0,14213685
1,2,42400.0,25,706,NJ,16,27.02,432.32,plastic replace billing address late payment overseas atm,7,2,0,55.02,1,5,3025.54,2593.22,1,1,1,2610.62,5,11000,1,3,0,6,0,0,0,89651091
1,2,150700.0,6,714,NY,33,10.3,339.9, ,22,6,1,63.9,1,4,339.9,0.0,0,1,1,61.5,0,11000,1,4,0,8,3,0,0,01765633
1,2,64600.0,14,723,CT,17,89.79,1526.43, ,6,1,1,85.0,1,4,4199.57,2673.14,1,1,1,2746.37,4,13000,1,1,0,8,2,0,1,74275156
1,1,6200.0,5,790,PA,3,27.33,81.99,late payment billing address  ,1,1,0,27.61,1,2,81.99,0.0,0,1,1,72.61,0,8000,0,1,0,11,0,0,0,00821685
1,3,136400.0,54,668,MA,2,194.86,389.72,transfer billing address statement,1,0,0,0.0,0,3,60.0,0.0,0,1,1,33.78,0,18000,1,3,0,10,1,0,0,13253025
1,0,128700.0,19,691,CT,84,138.29,11616.36, ,41,6,1,861.85,4,5,11616.36,0.0,0,1,1,88.17,5,16000,1,2,0,5,2,0,0,07109795
1,1,53200.0,0,716,PA,7,20.78,145.46,plastic replace customer call transfer statement,6,0,0,0.0,0,5,60.0,0.0,0,1,1,62.09,0,19000,1,2,0,4,2,0,0,61061576
1,1,5200.0,16,754,MA,1,186.39,186.39,billing address statement customer call statement,0,0,0,0.0,0,5,60.0,0.0,0,1,1,85.22,0,14000,0,1,0,6,1,0,0,61750760
1,1,40100.0,36,789,MA,55,169.66,9331.3, ,26,4,1,674.55,3,4,16601.28,7269.98,1,2,1,7336.95,4,5000,1,3,0,6,1,0,1,29916310
1,1,33900.0,14,703,CT,35,102.24,3578.4,billing address statement card replace statement,13,0,0,0.0,0,2,178.92,0.0,0,1,1,60.44,0,13000,0,3,1,8,1,0,0,82299381
1,2,74500.0,49,767,NY,20,144.49,2889.8, ,9,0,0,0.0,0,2,2889.8,0.0,0,1,1,74.04,0,18000,1,6,0,9,1,0,0,59671979
1,3,8600.0,19,702,NY,1,22.36,22.36, ,0,0,0,0.0,0,7,2810.67,2788.31,1,1,1,2815.16,7,10000,1,5,0,7,2,0,0,30722373
1,3,26500.0,1,758,NJ,28,53.46,1496.88, ,12,2,0,108.1,2,2,4171.91,2675.03,1,2,1,2708.21,2,17000,0,2,0,7,1,0,1,60782859
